activity_id,user_id,activity_date,activity_type,points_earned
A22686,U4118,2025-03-09,Message,18
A22687,U1750,2025-03-03,Referral,31
A22688,U4800,2024-09-17,Quest Complete,14
A22689,U3881,2025-10-01,Message,8
A22690,U2716,2024-08-01,Quest Complete,50
A22691,U3368,2024-08-08,Event Join,48
A22692,U3220,2024-09-06,Event Join,43
A22693,U0799,2025-11-02,Referral,48
A22694,U3695,2024-07-07,Event Join,8
A22695,U2614,2024-12-09,Quest Complete,40
A22696,U3631,2025-04-18,AMA Join,30
A22697,U0659,2024-09-09,Event Join,6
A22698,U1897,2025-10-28,Referral,6
A22699,U3807,2026-01-15,Referral,4
A22700,U1334,2024-09-30,Quest Complete,34
A22701,U4536,2026-01-25,AMA Join,29
A22702,U3429,2024-10-04,Message,26
A22703,U1206,2024-12-05,Referral,31
A22704,U4636,2024-06-17,Message,24
A22705,U4968,2024-05-25,Message,20
A22706,U0002,2024-09-22,Quest Complete,1
A22707,U2797,2025-05-20,Referral,14
A22708,U2546,2024-12-02,Message,35
A22709,U1457,2024-03-23,Referral,21
A22710,U4106,2026-02-17,Quest Complete,46
A22711,U4060,2024-05-20,AMA Join,7
A22712,U2898,2024-11-07,Message,10
A22713,U2792,2026-02-22,Event Join,39
A22714,U0915,2024-12-03,Event Join,46
A22715,U4928,2025-07-18,Message,18
A22716,U2048,2026-02-25,AMA Join,2
A22717,U4930,2024-12-25,Message,46
A22718,U0595,2025-11-24,Event Join,23
A22719,U3632,2025-01-30,Quest Complete,26
A22720,U3739,2025-12-29,AMA Join,40
A22721,U3547,2025-06-23,Message,48
A22722,U0848,2024-08-31,Quest Complete,32
A22723,U0900,2024-04-15,AMA Join,5
A22724,U4224,2024-07-13,Quest Complete,10
A22725,U3944,2025-09-18,Message,4
A22726,U3293,2026-03-26,Quest Complete,39
A22727,U1365,2024-12-22,Message,49
A22728,U4861,2025-07-02,Referral,32
A22729,U1471,2025-09-25,AMA Join,23
A22730,U3833,2025-08-03,Message,6
A22731,U2424,2025-12-05,Message,30
A22732,U2607,2025-07-15,Message,20
A22733,U4740,2025-03-11,Quest Complete,25
A22734,U1305,2024-12-14,Quest Complete,33
A22735,U2485,2025-10-24,Event Join,50
A22736,U1033,2025-11-09,Referral,7
A22737,U3508,2025-06-13,Event Join,38
A22738,U0195,2024-06-09,Quest Complete,50
A22739,U3466,2024-08-17,Quest Complete,11
A22740,U1285,2024-05-14,Message,7
A22741,U0078,2025-01-24,Referral,28
A22742,U0380,2024-10-14,Message,44
A22743,U0377,2024-09-03,Event Join,1
A22744,U3453,2024-11-25,Referral,31
A22745,U2927,2025-10-05,AMA Join,43
A22746,U4415,2025-09-06,Referral,47
A22747,U4856,2024-12-09,Referral,26
A22748,U1006,2024-08-06,Message,22
A22749,U1665,2025-07-19,AMA Join,8
A22750,U4828,2024-05-19,Message,25
A22751,U0272,2024-08-30,Referral,19
A22752,U0682,2025-08-16,Event Join,46
A22753,U1526,2025-09-06,Message,32
A22754,U3915,2025-05-22,AMA Join,8
A22755,U3725,2025-09-13,Quest Complete,16
A22756,U2065,2025-07-24,Quest Complete,9
A22757,U2429,2025-06-01,Event Join,44
A22758,U3753,2025-11-15,AMA Join,40
A22759,U4149,2025-08-02,AMA Join,2
A22760,U2342,2024-12-31,Event Join,23
A22761,U0445,2024-07-21,AMA Join,28
A22762,U3016,2024-03-14,Event Join,42
A22763,U1195,2025-11-18,AMA Join,48
A22764,U0749,2024-11-22,Event Join,14
A22765,U2932,2025-12-03,Event Join,17
A22766,U4327,2024-12-01,Event Join,36
A22767,U3472,2025-07-25,Referral,8
A22768,U0912,2024-03-21,Event Join,29
A22769,U4010,2024-09-09,Event Join,16
A22770,U0746,2024-01-29,AMA Join,1
A22771,U3536,2025-12-03,AMA Join,26
A22772,U0135,2024-07-08,Event Join,39
A22773,U4380,2025-11-07,Quest Complete,1
A22774,U1151,2025-09-05,Message,1
A22775,U2288,2024-12-24,Quest Complete,49
A22776,U4362,2024-09-26,Quest Complete,9
A22777,U3638,2025-07-20,AMA Join,1
A22778,U0194,2025-09-12,Referral,21
A22779,U2015,2025-08-21,Referral,7
A22780,U1860,2026-02-20,Referral,34
A22781,U4937,2025-06-09,AMA Join,12
A22782,U4570,2025-10-08,Referral,50
A22783,U3598,2025-03-09,Quest Complete,21
A22784,U3068,2025-03-29,Message,2
A22785,U0335,2024-08-10,Message,17
A22786,U1015,2025-03-25,Message,30
A22787,U3568,2026-01-14,Quest Complete,47
A22788,U3332,2026-01-06,Quest Complete,2
A22789,U0168,2024-06-21,AMA Join,25
A22790,U1463,2024-09-05,Quest Complete,4
A22791,U0433,2024-07-28,Quest Complete,33
A22792,U0197,2024-05-09,Quest Complete,26
A22793,U3268,2025-01-04,Message,3
A22794,U2532,2025-08-22,Message,47
A22795,U3935,2025-01-15,Referral,26
A22796,U3772,2024-11-14,AMA Join,14
A22797,U3070,2025-11-15,Event Join,46
A22798,U1028,2024-06-25,Event Join,25
A22799,U4924,2025-12-02,Event Join,17
A22800,U0110,2024-12-22,AMA Join,26
A22801,U3881,2025-08-24,Message,27
A22802,U4619,2026-01-19,Message,20
A22803,U2321,2025-07-27,Message,26
A22804,U0026,2025-11-08,AMA Join,34
A22805,U0112,2026-01-15,Referral,20
A22806,U2066,2025-03-09,AMA Join,24
A22807,U2447,2025-11-26,AMA Join,41
A22808,U4269,2024-06-23,Quest Complete,42
A22809,U4661,2026-04-21,Message,3
A22810,U4448,2024-05-07,Quest Complete,39
A22811,U3597,2025-12-18,Quest Complete,44
A22812,U3763,2024-08-13,Referral,50
A22813,U2253,2024-09-25,Quest Complete,23
A22814,U2164,2025-02-05,Referral,28
A22815,U4602,2024-04-09,Message,27
A22816,U2457,2025-03-23,Referral,33
A22817,U2391,2024-05-13,Referral,9
A22818,U0283,2024-11-04,AMA Join,48
A22819,U0525,2026-05-09,Quest Complete,24
A22820,U1175,2025-12-25,AMA Join,38
A22821,U3941,2025-09-27,Message,1
A22822,U1556,2024-07-12,Referral,32
A22823,U4782,2024-07-18,AMA Join,27
A22824,U1837,2024-05-07,Referral,25
A22825,U4577,2024-07-29,Quest Complete,14
A22826,U2337,2025-04-16,Event Join,40
A22827,U1832,2025-05-18,Referral,13
A22828,U3803,2026-02-06,Event Join,3
A22829,U1771,2025-04-04,AMA Join,5
A22830,U0534,2025-04-07,Message,13
A22831,U2429,2025-03-09,Event Join,6
A22832,U3294,2024-06-12,Message,50
A22833,U2677,2025-04-21,Event Join,32
A22834,U0127,2025-05-01,AMA Join,34
A22835,U4057,2024-08-24,Message,3
A22836,U2907,2025-08-28,Message,27
A22837,U3072,2026-02-15,Referral,15
A22838,U3216,2024-11-21,Referral,11
A22839,U3104,2025-05-13,Message,11
A22840,U0534,2025-05-02,Quest Complete,31
A22841,U3888,2025-11-23,Message,10
A22842,U1643,2024-04-13,Event Join,49
A22843,U1064,2024-06-18,Message,23
A22844,U4343,2025-02-24,Event Join,49
A22845,U1177,2025-07-07,Event Join,23
A22846,U4776,2025-10-20,Message,15
A22847,U4969,2025-05-05,AMA Join,25
A22848,U4655,2025-03-02,Quest Complete,1
A22849,U3939,2026-01-31,Quest Complete,46
A22850,U3507,2026-05-14,Message,14
A22851,U1781,2024-03-15,AMA Join,6
A22852,U2796,2025-06-07,AMA Join,31
A22853,U4908,2025-08-08,AMA Join,9
A22854,U0110,2025-02-11,Quest Complete,48
A22855,U4511,2026-02-08,AMA Join,29
A22856,U2339,2025-06-15,Event Join,47
A22857,U0791,2026-04-13,AMA Join,43
A22858,U2384,2025-09-10,Quest Complete,30
A22859,U0019,2025-08-30,Message,14
A22860,U1360,2024-05-27,Event Join,6
A22861,U4171,2025-01-04,AMA Join,3
A22862,U3628,2025-07-01,Quest Complete,27
A22863,U1355,2024-07-24,AMA Join,4
A22864,U2694,2024-09-08,Message,30
A22865,U0236,2024-10-10,AMA Join,32
A22866,U0256,2024-05-20,AMA Join,47
A22867,U2930,2024-05-23,AMA Join,45
A22868,U0555,2025-08-11,AMA Join,1
A22869,U1911,2026-03-08,Event Join,41
A22870,U1401,2025-02-03,AMA Join,19
A22871,U4534,2024-07-04,Event Join,6
A22872,U2013,2024-08-21,AMA Join,31
A22873,U4741,2026-01-02,Event Join,16
A22874,U1570,2024-08-15,Event Join,41
A22875,U0773,2025-04-21,AMA Join,26
A22876,U0208,2025-12-03,Referral,38
A22877,U1301,2024-06-27,Event Join,22
A22878,U2415,2025-07-20,Referral,14
A22879,U2804,2026-02-27,AMA Join,41
A22880,U4661,2026-04-13,Quest Complete,28
A22881,U4262,2025-05-12,Referral,37
A22882,U0462,2024-09-27,Quest Complete,2
A22883,U0627,2025-12-19,AMA Join,19
A22884,U3355,2025-06-11,Event Join,3
A22885,U0473,2024-05-17,Message,4
A22886,U4008,2024-07-28,AMA Join,11
A22887,U3406,2025-02-18,AMA Join,8
A22888,U4048,2024-09-21,Referral,24
A22889,U2590,2024-04-22,Quest Complete,22
A22890,U1053,2025-10-27,Event Join,14
A22891,U3358,2025-11-17,Referral,11
A22892,U3187,2024-09-17,Quest Complete,23
A22893,U1339,2024-12-05,Referral,29
A22894,U3020,2024-12-09,Event Join,10
A22895,U3757,2025-12-10,AMA Join,18
A22896,U4137,2024-12-21,Quest Complete,17
A22897,U3503,2025-07-20,Referral,30
A22898,U2046,2025-05-26,Message,49
A22899,U2254,2025-03-11,Message,7
A22900,U0224,2025-02-26,AMA Join,14
A22901,U1916,2025-06-09,AMA Join,42
A22902,U3430,2025-07-19,Event Join,43
A22903,U0091,2024-08-10,Event Join,14
A22904,U1700,2024-06-17,Referral,14
A22905,U0383,2024-11-17,Referral,36
A22906,U1454,2025-02-22,AMA Join,49
A22907,U1920,2025-12-01,AMA Join,27
A22908,U0116,2025-06-01,Message,6
A22909,U2949,2024-10-28,Quest Complete,30
A22910,U4449,2024-08-25,Event Join,2
A22911,U0246,2024-12-31,Message,21
A22912,U3730,2025-08-07,Referral,48
A22913,U2293,2025-10-12,Referral,2
A22914,U0627,2025-09-20,Quest Complete,5
A22915,U0831,2024-03-24,Referral,1
A22916,U2617,2024-06-29,Quest Complete,33
A22917,U0683,2024-03-10,Referral,20
A22918,U4207,2025-09-17,AMA Join,45
A22919,U1115,2025-09-06,Quest Complete,8
A22920,U2636,2026-02-23,Message,8
A22921,U3622,2025-06-06,Quest Complete,40
A22922,U0260,2025-06-11,Quest Complete,37
A22923,U2030,2025-09-29,Referral,2
A22924,U3969,2024-06-10,Message,40
A22925,U3344,2024-10-02,Message,48
A22926,U2502,2024-07-25,Event Join,9
A22927,U4268,2026-01-06,Quest Complete,20
A22928,U4459,2026-05-20,Referral,48
A22929,U2278,2026-04-26,Quest Complete,31
A22930,U3627,2024-05-20,Referral,33
A22931,U2304,2025-12-11,Event Join,17
A22932,U0219,2025-05-15,Message,13
A22933,U1220,2024-11-07,Quest Complete,4
A22934,U0104,2025-02-20,Referral,38
A22935,U3747,2026-01-20,AMA Join,25
A22936,U3076,2024-07-11,Event Join,23
A22937,U4712,2024-06-27,Quest Complete,25
A22938,U0827,2025-10-25,AMA Join,4
A22939,U0023,2024-10-25,Message,13
A22940,U3583,2024-04-22,Event Join,8
A22941,U2048,2025-10-25,Message,48
A22942,U1421,2024-09-08,Message,1
A22943,U2595,2024-10-08,Event Join,14
A22944,U4543,2024-08-10,Event Join,35
A22945,U1188,2025-04-20,AMA Join,40
A22946,U4101,2025-01-27,AMA Join,44
A22947,U1999,2025-11-11,Message,31
A22948,U0004,2025-02-11,Quest Complete,15
A22949,U0978,2024-08-09,Message,4
A22950,U3854,2024-11-23,Quest Complete,48
A22951,U3295,2025-03-25,Event Join,26
A22952,U1950,2026-05-08,AMA Join,48
A22953,U0800,2024-08-24,Referral,6
A22954,U0005,2025-02-01,Message,9
A22955,U1519,2025-10-14,Event Join,19
A22956,U3574,2024-11-08,AMA Join,4
A22957,U1185,2025-12-03,AMA Join,46
A22958,U3979,2025-02-04,Quest Complete,16
A22959,U2089,2025-10-14,Referral,47
A22960,U4069,2025-12-03,AMA Join,15
A22961,U0873,2025-07-06,Quest Complete,24
A22962,U3605,2025-03-16,Quest Complete,30
A22963,U0696,2025-10-03,AMA Join,19
A22964,U4267,2024-07-14,Message,32
A22965,U3718,2024-03-23,AMA Join,34
A22966,U4469,2026-02-21,Event Join,35
A22967,U3642,2025-08-27,Referral,5
A22968,U2093,2024-11-15,Event Join,32
A22969,U3717,2024-10-20,Message,17
A22970,U1936,2025-08-18,AMA Join,21
A22971,U4596,2024-02-13,Message,43
A22972,U3231,2025-01-04,Message,37
A22973,U0767,2025-10-12,Event Join,46
A22974,U1529,2025-04-03,AMA Join,23
A22975,U1130,2025-09-18,Message,35
A22976,U1028,2024-08-05,Message,48
A22977,U2753,2025-09-18,Quest Complete,25
A22978,U0462,2024-09-05,Quest Complete,8
A22979,U0064,2024-07-27,Quest Complete,39
A22980,U2854,2024-11-17,Event Join,17
A22981,U3698,2024-05-16,Event Join,37
A22982,U1172,2024-07-26,Message,19
A22983,U3212,2025-12-26,Referral,42
A22984,U3806,2025-07-12,AMA Join,24
A22985,U3807,2026-06-03,Event Join,24
A22986,U1159,2025-01-16,AMA Join,44
A22987,U0323,2024-04-20,AMA Join,29
A22988,U2835,2024-11-20,AMA Join,24
A22989,U3017,2025-04-17,AMA Join,19
A22990,U2349,2024-06-18,AMA Join,16
A22991,U4873,2024-10-28,Message,27
A22992,U3397,2025-11-09,Message,26
A22993,U4411,2025-11-01,Quest Complete,1
A22994,U3519,2024-02-17,Referral,50
A22995,U3861,2025-04-11,Message,40
A22996,U1297,2024-10-13,AMA Join,43
A22997,U3775,2025-09-03,Message,36
A22998,U0161,2024-09-21,AMA Join,1
A22999,U0496,2026-01-06,Referral,19
A23000,U0989,2026-01-12,Referral,23
A23001,U4409,2024-05-06,AMA Join,49
A23002,U1693,2025-12-05,Message,6
A23003,U2120,2025-12-01,Referral,29
A23004,U2214,2026-01-31,Quest Complete,40
A23005,U2469,2025-09-30,AMA Join,31
A23006,U3779,2025-04-14,Quest Complete,11
A23007,U3706,2024-07-11,Event Join,37
A23008,U1025,2025-09-19,Message,50
A23009,U4152,2025-01-05,Referral,13
A23010,U3611,2025-05-30,Referral,21
A23011,U1241,2024-12-14,AMA Join,15
A23012,U1495,2025-03-05,Message,18
A23013,U1006,2024-08-16,Message,6
A23014,U0182,2025-05-22,Referral,37
A23015,U4629,2025-10-19,Quest Complete,24
A23016,U1247,2024-11-28,AMA Join,2
A23017,U0865,2026-06-05,Message,24
A23018,U2590,2024-04-06,AMA Join,16
A23019,U3079,2024-06-15,Event Join,42
A23020,U4805,2024-08-22,AMA Join,34
A23021,U0758,2025-02-25,Quest Complete,15
A23022,U1591,2025-03-07,Event Join,50
A23023,U3282,2026-01-12,Message,18
A23024,U4394,2024-10-24,Quest Complete,49
A23025,U2986,2025-04-07,Quest Complete,19
A23026,U4170,2026-03-16,Message,29
A23027,U4045,2026-04-09,Quest Complete,18
A23028,U4765,2024-02-20,Referral,30
A23029,U4747,2025-08-10,Quest Complete,30
A23030,U0868,2026-03-08,Event Join,32
A23031,U2169,2025-12-27,Event Join,12
A23032,U2207,2026-02-01,Quest Complete,43
A23033,U4689,2024-05-20,Event Join,17
A23034,U2623,2024-07-08,Message,6
A23035,U2190,2026-01-03,Referral,11
A23036,U2841,2025-07-08,AMA Join,14
A23037,U0052,2024-05-11,Referral,7
A23038,U3676,2025-01-10,Quest Complete,23
A23039,U3716,2026-05-02,Event Join,27
A23040,U1380,2026-04-22,Quest Complete,45
A23041,U4104,2024-05-01,Quest Complete,14
A23042,U3294,2024-08-13,Event Join,44
A23043,U0091,2024-08-28,Message,37
A23044,U4822,2026-03-31,AMA Join,32
A23045,U1987,2024-06-06,Event Join,8
A23046,U3146,2025-11-07,Message,47
A23047,U2428,2024-08-01,Message,28
A23048,U1433,2024-05-30,AMA Join,9
A23049,U4351,2024-08-24,Referral,44
A23050,U3114,2024-07-17,Quest Complete,39
A23051,U3887,2024-04-27,Quest Complete,4
A23052,U1406,2026-02-01,Message,9
A23053,U4517,2025-06-05,AMA Join,44
A23054,U1319,2025-12-13,Event Join,39
A23055,U0514,2024-09-03,Referral,19
A23056,U4318,2024-07-27,Referral,42
A23057,U1818,2026-01-13,Message,46
A23058,U2783,2024-06-12,AMA Join,7
A23059,U3212,2026-01-15,Event Join,36
A23060,U4562,2024-05-08,AMA Join,34
A23061,U3183,2025-02-08,AMA Join,11
A23062,U2555,2025-11-01,AMA Join,14
A23063,U1528,2025-10-02,Referral,6
A23064,U1426,2025-10-21,Event Join,46
A23065,U4214,2025-03-26,Quest Complete,31
A23066,U2250,2025-06-30,Quest Complete,37
A23067,U1756,2024-07-27,AMA Join,39
A23068,U1867,2024-12-19,Event Join,3
A23069,U3741,2025-04-03,Event Join,42
A23070,U0732,2024-06-05,AMA Join,8
A23071,U3329,2025-02-05,Message,11
A23072,U3245,2025-03-21,Event Join,16
A23073,U4265,2025-02-14,AMA Join,35
A23074,U2858,2025-08-18,AMA Join,50
A23075,U1089,2024-12-31,Referral,11
A23076,U2323,2025-09-17,Event Join,47
A23077,U4124,2024-10-22,Event Join,20
A23078,U1236,2025-04-09,Quest Complete,26
A23079,U1429,2024-04-10,Referral,38
A23080,U4277,2024-12-29,Quest Complete,34
A23081,U2767,2025-09-06,AMA Join,8
A23082,U1181,2025-08-26,Quest Complete,41
A23083,U4651,2025-07-23,AMA Join,17
A23084,U1504,2024-07-18,Referral,47
A23085,U4845,2024-11-10,Message,18
A23086,U2129,2025-08-11,Referral,21
A23087,U1830,2025-05-21,Quest Complete,35
A23088,U2481,2025-11-13,Message,44
A23089,U3136,2025-11-05,Referral,33
A23090,U2145,2026-02-01,AMA Join,22
A23091,U2741,2025-06-30,Message,3
A23092,U3044,2025-11-27,Referral,12
A23093,U2673,2024-09-05,Event Join,39
A23094,U1562,2024-09-22,Referral,24
A23095,U0307,2025-01-30,Quest Complete,47
A23096,U0802,2025-06-03,AMA Join,10
A23097,U3603,2025-02-02,Message,38
A23098,U3134,2026-05-15,Message,48
A23099,U0294,2024-11-06,Quest Complete,28
A23100,U2545,2024-11-02,Message,23
A23101,U4962,2025-11-26,Message,31
A23102,U4738,2024-06-24,Quest Complete,28
A23103,U4063,2024-06-29,Quest Complete,37
A23104,U1237,2025-04-19,Message,8
A23105,U3713,2025-03-10,Referral,28
A23106,U2260,2025-11-10,AMA Join,9
A23107,U1150,2025-10-08,AMA Join,2
A23108,U3971,2026-05-05,Event Join,10
A23109,U3952,2025-01-22,AMA Join,49
A23110,U3680,2026-01-24,Quest Complete,31
A23111,U2952,2025-12-07,Referral,35
A23112,U0606,2024-10-22,Quest Complete,27
A23113,U1202,2026-05-20,Quest Complete,32
A23114,U1146,2024-10-11,Quest Complete,19
A23115,U4851,2025-03-16,Quest Complete,34
A23116,U4531,2024-03-16,Quest Complete,17
A23117,U0431,2025-08-04,Quest Complete,15
A23118,U2671,2025-07-01,Event Join,48
A23119,U2440,2024-07-26,Event Join,9
A23120,U3944,2025-08-06,Event Join,12
A23121,U0913,2024-05-12,Message,18
A23122,U0148,2024-10-09,Message,30
A23123,U4629,2025-11-17,Message,21
A23124,U1408,2025-07-29,Message,46
A23125,U2368,2024-11-11,Quest Complete,8
A23126,U1042,2026-04-07,Event Join,25
A23127,U2011,2026-03-27,AMA Join,1
A23128,U3038,2024-01-30,Referral,27
A23129,U3221,2024-10-27,Message,20
A23130,U4874,2025-11-28,Event Join,8
A23131,U2657,2024-04-22,Quest Complete,9
A23132,U4248,2025-11-14,AMA Join,27
A23133,U2379,2025-02-09,Referral,25
A23134,U1383,2025-05-18,Quest Complete,13
A23135,U0737,2025-03-14,Message,12
A23136,U0692,2025-07-10,AMA Join,14
A23137,U1985,2025-05-14,Event Join,11
A23138,U0627,2025-09-03,AMA Join,23
A23139,U4778,2024-11-03,Referral,3
A23140,U0059,2025-06-18,Message,18
A23141,U4760,2025-07-24,Quest Complete,3
A23142,U4371,2024-09-25,Message,44
A23143,U1335,2025-09-21,Event Join,30
A23144,U3451,2025-08-24,Event Join,14
A23145,U0184,2024-05-31,Message,49
A23146,U2045,2025-04-25,Quest Complete,40
A23147,U3738,2024-07-16,Message,47
A23148,U3598,2025-02-25,AMA Join,15
A23149,U3444,2025-03-06,Referral,15
A23150,U3532,2024-07-03,Referral,19
A23151,U4042,2025-03-09,Message,38
A23152,U4135,2025-09-22,Quest Complete,50
A23153,U4608,2026-01-15,Referral,20
A23154,U4702,2025-03-25,AMA Join,2
A23155,U2834,2024-02-17,Referral,24
A23156,U2894,2025-05-07,Event Join,50
A23157,U1428,2025-03-08,Event Join,14
A23158,U0133,2024-06-21,AMA Join,28
A23159,U4443,2025-11-12,Event Join,32
A23160,U4907,2024-09-27,AMA Join,48
A23161,U3342,2024-06-22,Event Join,25
A23162,U1265,2024-02-18,Referral,45
A23163,U0122,2025-08-13,Event Join,19
A23164,U0352,2025-02-23,Quest Complete,35
A23165,U2599,2025-01-26,Message,48
A23166,U1334,2024-06-18,Message,6
A23167,U3590,2026-06-06,AMA Join,26
A23168,U2353,2024-09-11,AMA Join,8
A23169,U1406,2025-11-01,AMA Join,50
A23170,U1710,2025-07-08,Quest Complete,13
A23171,U4323,2026-06-12,Event Join,38
A23172,U3870,2024-03-30,Message,22
A23173,U3372,2025-01-17,Event Join,12
A23174,U1563,2025-08-15,AMA Join,12
A23175,U3330,2024-11-12,Referral,30
A23176,U1968,2025-03-15,Quest Complete,44
A23177,U3644,2026-03-28,Referral,13
A23178,U0242,2024-11-12,Quest Complete,36
A23179,U1407,2024-06-28,Event Join,44
A23180,U0775,2024-06-13,Referral,16
A23181,U3128,2025-02-28,Message,2
A23182,U2705,2024-12-23,AMA Join,40
A23183,U4634,2025-03-17,AMA Join,50
A23184,U4740,2025-05-30,Referral,26
A23185,U1670,2024-08-19,Quest Complete,22
A23186,U1879,2025-12-18,Referral,6
A23187,U4266,2025-01-25,AMA Join,34
A23188,U1744,2025-02-09,AMA Join,41
A23189,U2521,2025-10-05,Event Join,39
A23190,U0165,2025-06-28,Event Join,20
A23191,U2618,2024-05-16,Event Join,41
A23192,U3348,2025-12-22,Message,37
A23193,U3653,2025-08-06,Event Join,25
A23194,U2261,2025-02-12,Quest Complete,16
A23195,U1787,2025-08-06,Event Join,27
A23196,U0809,2025-07-29,Quest Complete,42
A23197,U3787,2025-12-19,AMA Join,8
A23198,U0644,2025-07-12,Quest Complete,10
A23199,U4753,2025-10-23,Message,6
A23200,U1190,2025-10-25,Referral,27
A23201,U2647,2025-07-08,AMA Join,20
A23202,U4684,2024-09-01,Quest Complete,48
A23203,U2257,2025-07-30,AMA Join,36
A23204,U1384,2026-05-28,Quest Complete,44
A23205,U4488,2025-03-03,Event Join,41
A23206,U4991,2025-04-25,AMA Join,36
A23207,U3421,2024-05-03,AMA Join,25
A23208,U3031,2025-12-04,Quest Complete,38
A23209,U2896,2025-08-07,AMA Join,1
A23210,U1090,2025-07-15,AMA Join,29
A23211,U2566,2025-04-09,Referral,35
A23212,U3091,2024-06-26,Referral,9
A23213,U2192,2024-11-02,AMA Join,23
A23214,U4032,2026-02-10,Event Join,10
A23215,U3243,2024-06-09,Quest Complete,20
A23216,U0177,2024-08-28,Quest Complete,50
A23217,U2353,2024-04-25,Message,6
A23218,U1292,2026-02-18,AMA Join,16
A23219,U1822,2026-03-18,Message,12
A23220,U2321,2025-06-16,AMA Join,23
A23221,U2157,2024-03-01,AMA Join,20
A23222,U1887,2024-12-19,Event Join,40
A23223,U1542,2025-09-11,Message,12
A23224,U1930,2026-03-21,AMA Join,43
A23225,U3542,2024-07-27,Quest Complete,27
A23226,U4374,2025-09-01,Message,35
A23227,U1104,2025-10-21,Quest Complete,37
