user_id,join_date,source,country,wallet_connected
U4301,18-08-2024,Twitter,Brazil,Yes
U4302,15-06-2024,Ambassador Program,Singapore,Yes
U4303,07-04-2025,Event,Singapore,No
U4304,16-03-2024,Referral,USA,Yes
U4305,04-02-2024,Event,Brazil,No
U4306,28-10-2024,Twitter,Canada,Yes
U4307,21-01-2024,Discord Invite,India,Yes
U4308,22-11-2024,Referral,Germany,Yes
U4309,24-09-2024,Event,UK,Yes
U4310,17-04-2024,Event,UK,No
U4311,16-03-2024,Twitter,Brazil,Yes
U4312,16-12-2024,Ambassador Program,Australia,Yes
U4313,23-06-2024,Twitter,Germany,No
U4314,19-01-2025,Ambassador Program,Nigeria,Yes
U4315,13-06-2024,Ambassador Program,Philippines,Yes
U4316,17-03-2024,Twitter,UK,Yes
U4317,14-07-2025,Event,Singapore,Yes
U4318,05-04-2024,Twitter,Germany,Yes
U4319,12-12-2024,Discord Invite,Australia,No
U4320,31-08-2025,Discord Invite,Canada,Yes
U4321,20-09-2025,Referral,Australia,Yes
U4322,09-05-2025,Ambassador Program,Germany,Yes
U4323,22-12-2025,Referral,Nigeria,Yes
U4324,01-02-2024,Discord Invite,UK,Yes
U4325,17-03-2025,Event,Singapore,Yes
U4326,31-10-2025,Ambassador Program,India,No
U4327,17-06-2024,Twitter,Canada,Yes
U4328,13-09-2025,Ambassador Program,Singapore,Yes
U4329,20-03-2025,Twitter,Nigeria,Yes
U4330,09-06-2024,Event,Philippines,No
U4331,24-02-2024,Twitter,Nigeria,Yes
U4332,13-04-2024,Twitter,Nigeria,Yes
U4333,05-12-2024,Discord Invite,UK,Yes
U4334,29-07-2024,Referral,Germany,Yes
U4335,13-07-2024,Discord Invite,Germany,Yes
U4336,23-02-2025,Twitter,Singapore,No
U4337,14-12-2025,Referral,Philippines,Yes
U4338,21-07-2025,Ambassador Program,Philippines,Yes
U4339,07-07-2025,Discord Invite,Australia,Yes
U4340,28-09-2024,Twitter,India,Yes
U4341,07-11-2025,Discord Invite,Nigeria,Yes
U4342,15-10-2024,Twitter,India,No
U4343,31-10-2024,Event,USA,No
U4344,31-08-2024,Event,Brazil,No
U4345,08-04-2024,Referral,Nigeria,No
U4346,20-02-2024,Discord Invite,India,Yes
U4347,06-02-2025,Event,UK,Yes
U4348,08-08-2025,Referral,Brazil,Yes
U4349,16-07-2025,Event,Philippines,Yes
U4350,17-05-2025,Referral,Nigeria,No
U4351,06-06-2024,Event,Nigeria,No
U4352,25-02-2024,Referral,Philippines,No
U4353,04-01-2025,Discord Invite,Australia,Yes
U4354,04-01-2024,Ambassador Program,UK,Yes
U4355,13-03-2025,Discord Invite,Nigeria,Yes
U4356,30-03-2024,Referral,India,Yes
U4357,28-10-2024,Twitter,Nigeria,Yes
U4358,08-11-2025,Referral,Brazil,Yes
U4359,02-10-2025,Referral,Nigeria,No
U4360,06-09-2025,Twitter,India,No
U4361,06-05-2025,Twitter,Canada,Yes
U4362,23-07-2024,Referral,Brazil,Yes
U4363,09-04-2024,Event,Singapore,Yes
U4364,27-01-2024,Discord Invite,Singapore,Yes
U4365,30-07-2024,Twitter,Brazil,No
U4366,23-06-2024,Referral,UK,Yes
U4367,15-10-2025,Twitter,Canada,Yes
U4368,25-10-2024,Discord Invite,Brazil,Yes
U4369,24-03-2024,Twitter,India,Yes
U4370,29-04-2025,Twitter,USA,No
U4371,28-04-2024,Twitter,Germany,Yes
U4372,11-11-2024,Discord Invite,Nigeria,No
U4373,11-02-2025,Twitter,Australia,Yes
U4374,27-04-2025,Discord Invite,Canada,No
U4375,15-05-2025,Discord Invite,India,Yes
U4376,07-11-2025,Discord Invite,Australia,Yes
U4377,28-09-2024,Discord Invite,Singapore,Yes
U4378,03-04-2024,Event,Brazil,Yes
U4379,19-10-2025,Twitter,Canada,No
U4380,11-07-2025,Discord Invite,Philippines,Yes
U4381,31-01-2025,Twitter,Nigeria,No
U4382,08-07-2024,Twitter,Germany,Yes
U4383,14-01-2025,Referral,Singapore,No
U4384,25-01-2025,Referral,Brazil,Yes
U4385,13-01-2025,Ambassador Program,Nigeria,No
U4386,10-07-2024,Referral,Singapore,No
U4387,01-04-2025,Ambassador Program,Philippines,Yes
U4388,15-02-2024,Twitter,Australia,Yes
U4389,26-09-2024,Twitter,Germany,Yes
U4390,26-03-2025,Twitter,Germany,Yes
U4391,21-04-2025,Twitter,Nigeria,Yes
U4392,26-09-2024,Discord Invite,India,Yes
U4393,19-08-2024,Referral,Nigeria,No
U4394,02-10-2024,Twitter,Singapore,No
U4395,31-07-2025,Ambassador Program,India,No
U4396,04-03-2024,Event,Germany,Yes
U4397,03-06-2024,Twitter,USA,No
U4398,14-12-2025,Twitter,Germany,Yes
U4399,14-11-2025,Twitter,Nigeria,Yes
U4400,09-04-2024,Twitter,Singapore,Yes
U4401,28-03-2024,Twitter,India,No
U4402,15-11-2025,Discord Invite,Brazil,No
U4403,18-12-2024,Twitter,India,Yes
U4404,08-07-2025,Discord Invite,Philippines,No
U4405,27-02-2025,Ambassador Program,UK,Yes
U4406,26-08-2025,Referral,UK,No
U4407,20-08-2024,Ambassador Program,Canada,Yes
U4408,20-07-2025,Twitter,Australia,Yes
U4409,03-03-2024,Discord Invite,Canada,Yes
U4410,31-01-2025,Referral,Canada,Yes
U4411,19-06-2025,Twitter,India,Yes
U4412,04-03-2025,Twitter,Singapore,Yes
U4413,02-07-2025,Referral,Canada,Yes
U4414,04-12-2025,Referral,Nigeria,No
U4415,01-05-2025,Discord Invite,India,No
U4416,09-08-2025,Discord Invite,Singapore,Yes
U4417,29-08-2024,Discord Invite,UK,No
U4418,02-05-2025,Twitter,USA,Yes
U4419,02-11-2024,Twitter,Nigeria,No
U4420,21-03-2024,Twitter,Brazil,Yes
U4421,08-02-2025,Twitter,Australia,Yes
U4422,05-02-2024,Ambassador Program,Brazil,Yes
U4423,29-05-2025,Referral,Singapore,No
U4424,07-08-2025,Event,Philippines,Yes
U4425,13-06-2025,Twitter,Singapore,No
U4426,08-08-2025,Discord Invite,USA,Yes
U4427,24-11-2025,Twitter,UK,Yes
U4428,27-09-2025,Twitter,Germany,Yes
U4429,30-05-2024,Twitter,Singapore,No
U4430,03-05-2024,Event,UK,Yes
U4431,04-04-2025,Referral,Brazil,No
U4432,26-06-2024,Discord Invite,Singapore,Yes
U4433,20-06-2024,Discord Invite,Singapore,No
U4434,04-08-2024,Ambassador Program,Canada,Yes
U4435,16-07-2024,Twitter,Brazil,Yes
U4436,09-05-2024,Twitter,Australia,Yes
U4437,13-02-2024,Twitter,Australia,Yes
U4438,09-03-2025,Event,Nigeria,Yes
U4439,21-03-2024,Ambassador Program,Philippines,No
U4440,30-11-2025,Twitter,Germany,Yes
U4441,21-03-2025,Ambassador Program,Singapore,Yes
U4442,25-07-2024,Event,Singapore,Yes
U4443,04-10-2025,Twitter,Nigeria,Yes
U4444,31-05-2024,Discord Invite,Philippines,Yes
U4445,01-09-2025,Discord Invite,Brazil,Yes
U4446,21-09-2024,Ambassador Program,Singapore,No
U4447,23-11-2024,Twitter,UK,Yes
U4448,09-03-2024,Event,India,No
U4449,30-03-2024,Twitter,Philippines,Yes
U4450,01-02-2025,Event,Singapore,Yes
U4451,23-07-2025,Discord Invite,Philippines,Yes
U4452,10-02-2025,Referral,Australia,No
U4453,19-07-2025,Event,Germany,Yes
U4454,29-11-2024,Event,Singapore,No
U4455,09-10-2024,Ambassador Program,Germany,Yes
U4456,16-06-2025,Twitter,USA,No
U4457,14-04-2025,Referral,India,Yes
U4458,13-01-2024,Twitter,Nigeria,Yes
U4459,18-12-2025,Discord Invite,Germany,Yes
U4460,30-09-2025,Discord Invite,Singapore,Yes
U4461,24-08-2025,Discord Invite,Canada,Yes
U4462,19-06-2025,Discord Invite,Nigeria,Yes
U4463,05-03-2025,Ambassador Program,Nigeria,No
U4464,25-04-2024,Twitter,Brazil,Yes
U4465,28-02-2025,Referral,Germany,Yes
U4466,02-06-2024,Discord Invite,Canada,Yes
U4467,31-05-2024,Twitter,Germany,Yes
U4468,03-08-2025,Twitter,Brazil,Yes
U4469,25-08-2025,Ambassador Program,India,Yes
U4470,19-08-2025,Ambassador Program,Singapore,No
U4471,12-04-2024,Ambassador Program,Australia,Yes
U4472,18-04-2024,Ambassador Program,Australia,Yes
U4473,30-07-2025,Twitter,Germany,Yes
U4474,13-04-2024,Discord Invite,Brazil,Yes
U4475,19-10-2024,Referral,Philippines,Yes
U4476,02-07-2025,Discord Invite,Singapore,Yes
U4477,18-12-2024,Discord Invite,Germany,Yes
U4478,24-02-2025,Discord Invite,Philippines,Yes
U4479,27-09-2024,Referral,Singapore,No
U4480,27-01-2025,Referral,Philippines,Yes
U4481,01-11-2025,Twitter,Nigeria,Yes
U4482,12-05-2025,Discord Invite,Germany,Yes
U4483,08-08-2025,Referral,Brazil,Yes
U4484,15-09-2025,Referral,Singapore,No
U4485,29-04-2025,Twitter,Australia,Yes
U4486,08-02-2024,Event,Germany,Yes
U4487,25-06-2024,Twitter,Singapore,No
U4488,09-10-2024,Discord Invite,Singapore,Yes
U4489,16-02-2025,Event,Philippines,No
U4490,27-05-2024,Referral,Philippines,No
U4491,25-09-2025,Twitter,Canada,Yes
U4492,15-09-2025,Referral,Germany,Yes
U4493,28-11-2025,Referral,USA,Yes
U4494,11-12-2025,Event,UK,Yes
U4495,15-02-2025,Event,USA,Yes
U4496,09-02-2024,Referral,Singapore,Yes
U4497,09-02-2025,Discord Invite,Canada,No
U4498,05-12-2024,Twitter,Singapore,Yes
U4499,08-12-2025,Twitter,USA,Yes
U4500,31-08-2024,Discord Invite,Singapore,Yes
U4501,20-02-2024,Referral,Philippines,No
U4502,01-05-2025,Discord Invite,Germany,Yes
U4503,02-10-2024,Twitter,Australia,Yes
U4504,16-01-2025,Twitter,USA,No
U4505,21-01-2024,Discord Invite,UK,No
U4506,11-12-2024,Twitter,UK,No
U4507,06-11-2024,Event,Philippines,No
U4508,14-11-2024,Twitter,Germany,Yes
U4509,14-10-2024,Referral,India,Yes
U4510,18-05-2025,Ambassador Program,India,Yes
U4511,13-12-2025,Twitter,Brazil,Yes
U4512,02-12-2025,Discord Invite,Brazil,Yes
U4513,10-04-2024,Twitter,USA,Yes
U4514,21-08-2024,Referral,Philippines,No
U4515,17-05-2024,Referral,Philippines,Yes
U4516,03-11-2024,Discord Invite,Singapore,Yes
U4517,29-03-2025,Discord Invite,UK,Yes
U4518,24-11-2024,Ambassador Program,UK,No
U4519,02-10-2024,Twitter,UK,Yes
U4520,02-03-2025,Twitter,Canada,Yes
U4521,11-09-2025,Ambassador Program,Germany,Yes
U4522,23-10-2025,Referral,Nigeria,Yes
U4523,01-04-2024,Ambassador Program,Singapore,Yes
U4524,11-07-2024,Referral,India,No
U4525,28-03-2025,Event,Philippines,No
U4526,04-08-2024,Discord Invite,India,No
U4527,20-02-2025,Event,Canada,Yes
U4528,11-05-2025,Ambassador Program,India,No
U4529,12-06-2025,Referral,UK,No
U4530,17-01-2025,Twitter,Australia,No
U4531,27-02-2024,Twitter,Singapore,Yes
U4532,11-06-2025,Twitter,Australia,No
U4533,11-06-2024,Twitter,Brazil,Yes
U4534,08-03-2024,Twitter,Australia,No
U4535,14-11-2024,Referral,Nigeria,Yes
U4536,27-12-2025,Referral,Philippines,Yes
U4537,02-06-2025,Discord Invite,Canada,No
U4538,17-02-2025,Referral,Philippines,Yes
U4539,18-05-2024,Twitter,Nigeria,Yes
U4540,20-06-2025,Twitter,Philippines,No
U4541,05-08-2025,Twitter,Australia,No
U4542,30-01-2024,Discord Invite,Germany,Yes
U4543,26-06-2024,Twitter,Philippines,No
U4544,16-07-2024,Twitter,Brazil,Yes
U4545,24-07-2024,Discord Invite,Singapore,Yes
U4546,29-02-2024,Event,Singapore,Yes
U4547,12-09-2024,Twitter,India,Yes
U4548,03-02-2024,Referral,USA,Yes
U4549,12-04-2025,Referral,Australia,Yes
U4550,21-02-2024,Event,UK,No
U4551,04-01-2025,Ambassador Program,Nigeria,Yes
U4552,22-12-2025,Twitter,Canada,No
U4553,22-07-2024,Twitter,Australia,No
U4554,07-10-2024,Ambassador Program,Singapore,Yes
U4555,12-01-2025,Discord Invite,India,No
U4556,20-04-2025,Referral,Philippines,No
U4557,01-06-2025,Referral,UK,Yes
U4558,10-02-2025,Referral,UK,Yes
U4559,12-10-2025,Ambassador Program,USA,No
U4560,06-05-2024,Ambassador Program,Germany,No
U4561,28-11-2025,Event,USA,No
U4562,01-02-2024,Twitter,Philippines,Yes
U4563,04-09-2024,Ambassador Program,Australia,Yes
U4564,16-01-2025,Twitter,Brazil,Yes
U4565,15-05-2025,Twitter,Nigeria,Yes
U4566,31-08-2025,Ambassador Program,UK,Yes
U4567,01-04-2025,Twitter,Canada,Yes
U4568,30-06-2024,Twitter,Australia,Yes
U4569,30-04-2025,Twitter,Canada,No
U4570,23-08-2025,Ambassador Program,India,Yes
U4571,18-07-2025,Discord Invite,Canada,Yes
U4572,24-12-2024,Referral,UK,No
U4573,18-12-2024,Twitter,UK,No
U4574,16-06-2024,Event,UK,Yes
U4575,21-09-2024,Event,Australia,Yes
U4576,06-12-2025,Twitter,Australia,No
U4577,02-04-2024,Discord Invite,Nigeria,Yes
U4578,18-10-2024,Twitter,Singapore,No
U4579,29-01-2024,Ambassador Program,Germany,Yes
U4580,30-01-2025,Referral,Philippines,Yes
U4581,20-02-2024,Ambassador Program,Philippines,Yes
U4582,15-06-2024,Twitter,India,Yes
U4583,08-08-2025,Event,USA,Yes
U4584,07-08-2024,Event,Nigeria,Yes
U4585,14-08-2024,Referral,Singapore,No
U4586,24-10-2025,Ambassador Program,Brazil,Yes
U4587,18-08-2024,Discord Invite,India,Yes
U4588,24-11-2025,Twitter,Australia,No
U4589,30-07-2024,Referral,Singapore,Yes
U4590,02-10-2024,Event,UK,No
U4591,29-10-2025,Referral,Australia,No
U4592,23-02-2025,Twitter,USA,Yes
U4593,09-06-2025,Discord Invite,USA,Yes
U4594,21-01-2024,Twitter,Philippines,No
U4595,29-11-2025,Discord Invite,Germany,Yes
U4596,10-01-2024,Referral,Germany,Yes
U4597,30-04-2025,Event,Brazil,No
U4598,15-05-2024,Twitter,Australia,No
U4599,24-10-2025,Discord Invite,Australia,No
U4600,26-06-2024,Twitter,USA,Yes
U4601,07-09-2025,Twitter,UK,Yes
U4602,09-01-2024,Event,UK,Yes
U4603,17-08-2024,Ambassador Program,Canada,Yes
U4604,15-09-2024,Discord Invite,UK,Yes
U4605,14-09-2025,Event,Singapore,Yes
U4606,08-11-2024,Ambassador Program,Germany,Yes
U4607,30-12-2025,Event,UK,Yes
U4608,27-12-2025,Twitter,Nigeria,Yes
U4609,20-10-2025,Ambassador Program,Australia,Yes
U4610,08-10-2024,Discord Invite,UK,No
U4611,09-03-2025,Twitter,Canada,Yes
U4612,20-01-2025,Twitter,Brazil,No
U4613,23-12-2024,Discord Invite,Brazil,No
U4614,15-04-2025,Twitter,USA,Yes
U4615,15-09-2024,Twitter,UK,Yes
U4616,11-08-2024,Twitter,Australia,Yes
U4617,22-04-2025,Event,Australia,No
U4618,05-11-2024,Ambassador Program,Germany,Yes
U4619,24-11-2025,Twitter,Brazil,No
U4620,17-06-2025,Ambassador Program,USA,No
U4621,30-09-2025,Ambassador Program,UK,No
U4622,10-02-2025,Event,Brazil,Yes
U4623,21-08-2025,Twitter,Brazil,No
U4624,14-04-2024,Referral,Australia,No
U4625,08-01-2024,Ambassador Program,UK,Yes
U4626,07-06-2025,Referral,India,Yes
U4627,09-11-2025,Twitter,UK,Yes
U4628,18-01-2025,Discord Invite,Singapore,Yes
U4629,28-07-2025,Referral,Brazil,No
U4630,24-10-2025,Discord Invite,Germany,Yes
U4631,31-08-2025,Twitter,India,No
U4632,15-09-2025,Twitter,Canada,No
U4633,16-10-2024,Event,USA,Yes
U4634,01-11-2024,Ambassador Program,UK,Yes
U4635,01-12-2025,Twitter,Germany,Yes
U4636,20-04-2024,Ambassador Program,Canada,No
U4637,08-05-2025,Twitter,Canada,Yes
U4638,06-03-2024,Referral,Brazil,Yes
U4639,10-12-2024,Event,Singapore,Yes
U4640,10-10-2024,Event,Brazil,No
U4641,17-10-2025,Ambassador Program,USA,No
U4642,28-11-2024,Twitter,India,Yes
U4643,10-10-2024,Ambassador Program,Australia,Yes
U4644,24-09-2024,Twitter,Nigeria,No
U4645,02-11-2025,Event,India,Yes
U4646,29-12-2025,Event,USA,Yes
U4647,29-10-2025,Referral,Australia,Yes
U4648,01-11-2024,Twitter,Canada,Yes
U4649,11-07-2024,Ambassador Program,India,Yes
U4650,02-06-2024,Twitter,Australia,Yes
U4651,13-06-2025,Twitter,UK,Yes
U4652,03-09-2024,Event,Brazil,Yes
U4653,28-02-2024,Discord Invite,Nigeria,Yes
U4654,06-09-2025,Event,Germany,Yes
U4655,17-02-2025,Discord Invite,UK,Yes
U4656,07-11-2025,Twitter,India,Yes
U4657,23-11-2024,Event,Philippines,No
U4658,28-11-2025,Discord Invite,Australia,Yes
U4659,23-05-2024,Twitter,Canada,No
U4660,27-01-2024,Event,Canada,Yes
U4661,02-11-2025,Discord Invite,Philippines,Yes
U4662,24-05-2025,Referral,India,Yes
U4663,29-10-2024,Discord Invite,Canada,Yes
U4664,22-09-2024,Event,Singapore,No
U4665,04-03-2025,Event,Canada,Yes
U4666,18-02-2025,Event,Nigeria,Yes
U4667,01-02-2025,Twitter,Singapore,No
U4668,06-02-2024,Event,USA,Yes
U4669,20-08-2025,Referral,USA,Yes
U4670,26-12-2025,Referral,Australia,Yes
U4671,08-08-2025,Discord Invite,Singapore,Yes
U4672,13-07-2024,Ambassador Program,UK,Yes
U4673,17-12-2024,Event,Australia,Yes
U4674,31-12-2025,Twitter,UK,Yes
U4675,15-08-2024,Discord Invite,Nigeria,Yes
U4676,03-12-2025,Ambassador Program,Brazil,No
U4677,01-07-2025,Twitter,India,No
U4678,15-10-2025,Ambassador Program,Singapore,No
U4679,02-05-2025,Referral,Philippines,No
U4680,18-11-2025,Referral,Germany,No
U4681,02-01-2025,Twitter,India,No
U4682,03-06-2025,Twitter,Nigeria,Yes
U4683,03-11-2024,Ambassador Program,Singapore,Yes
U4684,23-06-2024,Twitter,USA,Yes
U4685,04-11-2025,Event,India,Yes
U4686,25-07-2025,Discord Invite,UK,No
U4687,04-07-2024,Twitter,Philippines,Yes
U4688,27-10-2024,Twitter,India,Yes
U4689,09-04-2024,Discord Invite,Germany,Yes
U4690,27-04-2025,Ambassador Program,Nigeria,Yes
U4691,11-05-2024,Discord Invite,Nigeria,Yes
U4692,21-09-2024,Discord Invite,Australia,Yes
U4693,26-07-2025,Twitter,Nigeria,Yes
U4694,06-07-2024,Discord Invite,Australia,Yes
U4695,27-11-2025,Discord Invite,Nigeria,Yes
U4696,09-12-2024,Ambassador Program,Germany,Yes
U4697,01-11-2025,Discord Invite,Nigeria,No
U4698,01-04-2024,Discord Invite,Philippines,Yes
U4699,15-08-2024,Twitter,Brazil,Yes
U4700,29-12-2024,Ambassador Program,USA,No
U4701,16-08-2024,Twitter,Philippines,Yes
U4702,10-11-2024,Twitter,Nigeria,Yes
U4703,06-03-2025,Referral,Singapore,Yes
U4704,05-12-2024,Referral,UK,No
U4705,15-01-2025,Discord Invite,Brazil,Yes
U4706,23-09-2024,Discord Invite,USA,Yes
U4707,22-08-2025,Event,UK,No
U4708,28-10-2024,Twitter,Philippines,Yes
U4709,19-04-2025,Event,Germany,No
U4710,30-04-2024,Referral,Germany,Yes
U4711,26-04-2025,Discord Invite,UK,Yes
U4712,24-02-2024,Discord Invite,Singapore,No
U4713,11-10-2025,Twitter,UK,Yes
U4714,20-08-2025,Event,Philippines,No
U4715,17-08-2025,Discord Invite,UK,No
U4716,27-09-2025,Twitter,USA,Yes
U4717,13-03-2024,Referral,Singapore,No
U4718,28-04-2025,Ambassador Program,Canada,Yes
U4719,18-07-2024,Discord Invite,India,No
U4720,27-05-2025,Ambassador Program,Canada,Yes
U4721,02-05-2024,Twitter,Australia,Yes
U4722,28-11-2025,Twitter,UK,Yes
U4723,25-01-2025,Twitter,Germany,Yes
U4724,26-06-2025,Discord Invite,Canada,Yes
U4725,01-11-2024,Twitter,Nigeria,No
U4726,27-02-2025,Twitter,Philippines,No
U4727,25-02-2024,Ambassador Program,Canada,Yes
U4728,03-06-2024,Event,Brazil,Yes
U4729,20-05-2024,Event,Singapore,No
U4730,24-07-2024,Twitter,Philippines,Yes
U4731,16-12-2024,Twitter,Germany,Yes
U4732,23-02-2025,Twitter,Australia,Yes
U4733,06-08-2025,Event,Canada,Yes
U4734,13-04-2025,Ambassador Program,Singapore,Yes
U4735,26-05-2024,Discord Invite,India,No
U4736,19-11-2024,Twitter,Singapore,Yes
U4737,03-07-2024,Discord Invite,Singapore,Yes
U4738,23-03-2024,Twitter,Philippines,No
U4739,14-05-2025,Discord Invite,India,Yes
U4740,06-12-2024,Referral,Singapore,Yes
U4741,08-10-2025,Event,Brazil,Yes
U4742,30-06-2024,Twitter,Canada,Yes
U4743,16-11-2024,Twitter,Canada,Yes
U4744,11-10-2025,Ambassador Program,Brazil,Yes
U4745,29-02-2024,Twitter,Canada,Yes
U4746,05-01-2024,Twitter,Singapore,Yes
U4747,07-04-2025,Twitter,Australia,Yes
U4748,07-10-2024,Twitter,Singapore,No
U4749,02-08-2024,Discord Invite,Philippines,Yes
U4750,21-06-2024,Event,Nigeria,Yes
U4751,13-08-2025,Twitter,Australia,No
U4752,11-06-2024,Discord Invite,Germany,Yes
U4753,16-05-2025,Referral,Germany,Yes
U4754,31-03-2024,Discord Invite,Australia,Yes
U4755,12-05-2024,Ambassador Program,Singapore,No
U4756,21-09-2025,Ambassador Program,UK,Yes
U4757,20-03-2025,Twitter,Nigeria,Yes
U4758,10-10-2025,Event,Brazil,Yes
U4759,15-03-2025,Discord Invite,Singapore,Yes
U4760,17-02-2025,Ambassador Program,Australia,No
U4761,15-03-2025,Discord Invite,UK,Yes
U4762,03-05-2025,Ambassador Program,Singapore,Yes
U4763,27-01-2025,Event,UK,No
U4764,05-01-2024,Twitter,Australia,Yes
U4765,08-02-2024,Discord Invite,Singapore,Yes
U4766,30-06-2025,Ambassador Program,India,Yes
U4767,23-07-2024,Ambassador Program,Canada,No
U4768,17-01-2025,Twitter,Australia,No
U4769,15-01-2024,Event,Germany,No
U4770,25-11-2024,Twitter,Germany,Yes
U4771,27-06-2025,Twitter,Nigeria,Yes
U4772,14-07-2024,Discord Invite,USA,Yes
U4773,19-01-2024,Twitter,Germany,No
U4774,23-11-2025,Event,USA,Yes
U4775,05-01-2024,Twitter,India,Yes
U4776,03-10-2025,Event,Australia,No
U4777,11-09-2024,Twitter,UK,Yes
U4778,19-08-2024,Twitter,Nigeria,Yes
U4779,11-12-2025,Twitter,Canada,No
U4780,18-12-2024,Twitter,Brazil,Yes
U4781,15-11-2024,Twitter,USA,Yes
U4782,12-05-2024,Twitter,Canada,Yes
U4783,15-04-2024,Referral,Nigeria,Yes
U4784,27-01-2025,Twitter,Nigeria,Yes
U4785,30-05-2025,Discord Invite,Germany,Yes
U4786,25-08-2025,Discord Invite,Canada,Yes
U4787,09-11-2024,Ambassador Program,Singapore,No
U4788,20-06-2024,Ambassador Program,Philippines,Yes
U4789,07-03-2024,Discord Invite,Nigeria,Yes
U4790,16-02-2024,Twitter,USA,Yes
U4791,01-11-2024,Twitter,Brazil,No
U4792,24-10-2024,Ambassador Program,Brazil,Yes
U4793,11-04-2025,Twitter,India,No
U4794,16-06-2025,Twitter,India,No
U4795,02-09-2025,Twitter,Germany,No
U4796,20-06-2025,Twitter,Singapore,No
U4797,11-12-2024,Twitter,Germany,Yes
U4798,20-03-2025,Event,Brazil,No
U4799,04-12-2025,Twitter,UK,No
U4800,17-05-2024,Referral,Brazil,No
U4801,16-12-2024,Twitter,Nigeria,Yes
U4802,16-05-2025,Twitter,Canada,Yes
U4803,02-01-2025,Ambassador Program,Canada,Yes
U4804,11-07-2024,Twitter,Nigeria,Yes
U4805,17-06-2024,Event,Nigeria,No
U4806,17-02-2025,Discord Invite,Brazil,No
U4807,20-01-2024,Twitter,Canada,Yes
U4808,21-08-2024,Ambassador Program,Canada,No
U4809,17-08-2024,Twitter,Australia,Yes
U4810,14-05-2024,Ambassador Program,Canada,Yes
U4811,04-08-2024,Twitter,Nigeria,Yes
U4812,23-01-2024,Ambassador Program,India,Yes
U4813,26-08-2025,Twitter,Singapore,No
U4814,31-05-2025,Discord Invite,UK,Yes
U4815,22-06-2024,Event,Nigeria,Yes
U4816,06-05-2024,Ambassador Program,Canada,Yes
U4817,10-01-2025,Ambassador Program,USA,Yes
U4818,29-12-2025,Event,Brazil,No
U4819,28-10-2025,Ambassador Program,Brazil,Yes
U4820,08-02-2024,Twitter,Singapore,Yes
U4821,19-01-2025,Twitter,Nigeria,No
U4822,17-10-2025,Twitter,Singapore,Yes
U4823,18-09-2024,Discord Invite,India,No
U4824,01-07-2025,Discord Invite,Philippines,Yes
U4825,30-09-2025,Discord Invite,Germany,Yes
U4826,19-02-2024,Twitter,USA,No
U4827,31-08-2025,Referral,Germany,No
U4828,19-02-2024,Twitter,Philippines,Yes
U4829,08-11-2025,Twitter,USA,Yes
U4830,20-04-2024,Discord Invite,Germany,No
U4831,31-10-2025,Event,USA,Yes
U4832,21-01-2024,Event,Singapore,Yes
U4833,19-02-2024,Referral,UK,Yes
U4834,07-12-2025,Twitter,Australia,Yes
U4835,28-04-2024,Discord Invite,USA,Yes
U4836,02-03-2025,Twitter,Philippines,No
U4837,30-03-2025,Discord Invite,Singapore,Yes
